names	scores	logfoldchanges	pvals	pvals_adj
RP11-499E18.1	-0.81649595	-1.2046192	0.4142165236093709	0.9990795370611779
IGHMBP2	-0.8179835	-0.78987783	0.41336661844364586	0.9990795370611779
ATP13A1	-0.8181649	-0.39727494	0.41326304216307763	0.9990795370611779
RP11-320P7.1	-0.81867284	-5.114107	0.41297311035702855	0.9990795370611779
TMCO2	-0.81892675	-1.1262804	0.41282818965369417	0.9990795370611779
PRUNE2	-0.8190719	-1.7833172	0.412745391354024	0.9990795370611779
HSD3B7	-0.819217	-0.5474633	0.41266260289565804	0.9990795370611779
CTD-2369P2.2	-0.81932586	-1.9844201	0.4126005180105844	0.9990795370611779
ARHGEF10	-0.81936216	-0.49664032	0.4125798242791697	0.9990795370611779
FOXE3	-0.8194347	-24.213432	0.41253843866180895	0.9990795370611779
CSF2RA	-0.8194347	-24.908628	0.41253843866180895	0.9990795370611779
XAGE3	-0.8194347	-24.342382	0.41253843866180895	0.9990795370611779
RP11-180C1.1	-0.8194347	-24.227753	0.41253843866180895	0.9990795370611779
Z83851.1	-0.8194347	-24.26855	0.41253843866180895	0.9990795370611779
DNER	-0.8194347	-24.465126	0.41253843866180895	0.9990795370611779
CDH4	-0.8194347	-24.280523	0.41253843866180895	0.9990795370611779
SPTY2D1	-0.81950724	-0.50969356	0.4124970555051326	0.9990795370611779
RP11-169K16.9	-0.81967056	-0.24881049	0.4124039523998585	0.9990795370611779
ZNF25	-0.8197975	-0.52299345	0.4123315474867014	0.9990795370611779
RP4-639F20.1	-0.8207045	-0.5971547	0.41181458874489196	0.9990795370611779
XRCC6BP1	-0.8209585	-0.68387353	0.411669909225317	0.9990795370611779
SKIV2L	-0.82108545	-0.48408213	0.4115975807759832	0.9990795370611779
MPND	-0.8211399	-0.41024977	0.41156658517751465	0.9990795370611779
FAM126A	-0.8213213	-0.5340854	0.4114632765194516	0.9990795370611779
LINC00205	-0.82139385	-2.128648	0.41142195736560117	0.9990795370611779
GAR1	-0.8215571	-0.19775847	0.41132899827344926	0.9990795370611779
LRRC36	-0.822446	-2.264071	0.4108231064058685	0.9990795370611779
UBTD1	-0.8225004	-0.41152492	0.4107921454432599	0.9990795370611779
FZD7	-0.8233712	-1.1484258	0.41029695853333137	0.9990795370611779
PM20D2	-0.8237521	-0.7550712	0.41008042584980076	0.9990795370611779
PSMG3	-0.8244233	-0.18019979	0.4096990811915119	0.9990795370611779
IL17RE	-0.82462287	-1.7292994	0.4095857491340955	0.9990795370611779
MPPE1	-0.8247861	-0.41157046	0.40949303677494164	0.9990795370611779
ATP10A	-0.82482237	-3.0293162	0.4094724357237287	0.9990795370611779
ZNF514	-0.82484055	-0.42401564	0.40946213542930154	0.9990795370611779
JMJD4	-0.8250038	-0.4495768	0.4093694397150246	0.9990795370611779
PRDM8	-0.8252396	-3.5799968	0.4092355679463956	0.9990795370611779
GARNL3	-0.8259289	-1.8392526	0.40884439984376186	0.9990795370611779
SMN1	-0.8269085	-0.96508896	0.40828891239348386	0.9990795370611779
PKIB	-0.82719874	-1.9612635	0.40812440988814225	0.9990795370611779
ZNF692	-0.8273076	-0.51882386	0.4080627316296107	0.9990795370611779
IL1RAPL2	-0.8273439	-4.5807815	0.4080421734442259	0.9990795370611779
LINC00605	-0.82756156	-4.8518434	0.40791883729083145	0.9990795370611779
RBM20	-0.82759786	-4.966098	0.40789828342516465	0.9990795370611779
AC005324.6	-0.8283416	-24.734375	0.40747706519269467	0.9990795370611779
RP11-314N14.1	-0.8283416	-24.219889	0.40747706519269467	0.9990795370611779
LINC00908	-0.8283416	-24.561981	0.40747706519269467	0.9990795370611779
CTSG	-0.8283416	-24.505056	0.40747706519269467	0.9990795370611779
CHST13	-0.8283416	-24.19373	0.40747706519269467	0.9990795370611779
FAM217A	-0.8283416	-24.57185	0.40747706519269467	0.9990795370611779
FXYD2	-0.8283416	-24.582918	0.40747706519269467	0.9990795370611779
CORIN	-0.8283416	-24.264988	0.40747706519269467	0.9990795370611779
CAMP	-0.8283416	-24.279242	0.40747706519269467	0.9990795370611779
NUP62CL	-0.8283416	-24.325766	0.40747706519269467	0.9990795370611779
ATE1-AS1	-0.8283416	-24.512323	0.40747706519269467	0.9990795370611779
C1orf173	-0.8283416	-24.67232	0.40747706519269467	0.9990795370611779
ERICH2	-0.82872254	-1.1133989	0.40726141973151064	0.9990795370611779
CTD-2186M15.3	-0.8292305	-1.2664704	0.4069739983357328	0.9990795370611779
AP006621.5	-0.8294663	-0.87537616	0.40684059382844917	0.9990795370611779
CYP4V2	-0.8301375	-1.1252085	0.40646104689854323	0.9988541444932347
MAPK1IP1L	-0.83030075	-0.15413345	0.4063687566377867	0.9987316527770128
ZNF501	-0.830718	-0.864516	0.4061329605855082	0.9982564047401031
ARAP1	-0.83115333	-0.9037687	0.40588699964981245	0.997756069970757
CHAMP1	-0.8314436	-0.5783948	0.4057230751288363	0.9975615420879329
FGFRL1	-0.8316976	-2.7342076	0.40557967361939706	0.9973131696378318
RECQL	-0.832006	-0.24979563	0.4054055839318953	0.9970934869778925
SERGEF	-0.8323325	-0.33532166	0.4052213023546338	0.996848640293208
CTC-429C10.2	-0.8325683	-2.9381073	0.4050882412475355	0.9967297204386187
ZNF717	-0.8329492	-1.6051263	0.40487335156531146	0.9963051623438379
CLCN2	-0.83303994	-2.795518	0.4048221974034717	0.9962834750448373
STPG1	-0.8332214	-0.5560117	0.40471990067481234	0.996236614647958
ZNF714	-0.8333302	-1.0847627	0.4046585300587757	0.9961932634738431
BCAN	-0.8342735	-3.6021426	0.40412688456965984	0.9951968177837881
HN1L	-0.8351442	-0.32060018	0.4036365060880952	0.9940932581382541
KBTBD7	-0.8351805	-0.52808005	0.4036160813864469	0.9940932581382541
C1orf174	-0.8354163	-0.34719944	0.4034833359112292	0.994028153490862
GDAP1	-0.83552516	-0.57948196	0.4034220775884395	0.9939813073985322
TMED7	-0.83556145	-0.33587176	0.4034016593854076	0.9939813073985322
RP11-359B12.2	-0.8357973	-3.9809856	0.40326895615327496	0.9938624721337731
ZNF667-AS1	-0.8360694	-0.13583294	0.4031158695377164	0.9936430348022697
CCDC151	-0.8361238	-4.38776	0.4030852563932581	0.9936430348022697
P2RY13	-0.8363778	-4.717346	0.4029424134707623	0.9934236157760936
IQCD	-0.83648664	-1.3264683	0.40288120436241437	0.9933767933194604
KCND2	-0.8372485	-24.339703	0.40245289664669126	0.992528734733953
CDH7	-0.8372485	-24.149387	0.40245289664669126	0.992528734733953
ARHGEF39	-0.8372485	-24.303556	0.40245289664669126	0.992528734733953
SLC2A5	-0.8372485	-24.437346	0.40245289664669126	0.992528734733953
IGFL2	-0.8372485	-24.296404	0.40245289664669126	0.992528734733953
ITGB1BP2	-0.8372485	-24.524273	0.40245289664669126	0.992528734733953
PROM1	-0.8372485	-24.50707	0.40245289664669126	0.992528734733953
RP4-792G4.2	-0.8372485	-24.508394	0.40245289664669126	0.992528734733953
FYB	-0.8372485	-25.050827	0.40245289664669126	0.992528734733953
KRT25	-0.8372485	-24.141113	0.40245289664669126	0.992528734733953
NLRP7	-0.8372485	-24.265125	0.40245289664669126	0.992528734733953
ANG	-0.83744806	-0.5438541	0.40234076594759405	0.992528734733953
NPRL2	-0.83790153	-0.3244569	0.4020859931322037	0.992528734733953
FAM71B	-0.8394616	-2.5026164	0.40121031394067397	0.9912304375287755
POLDIP3	-0.83953416	-0.31237707	0.4011696125631433	0.9912304375287755
RPGRIP1L	-0.8400421	-1.3919626	0.4008847723460013	0.9906341832914733
XPO7	-0.8402235	-0.5206615	0.40078307314352724	0.9904868932955777
HTT	-0.8406589	-0.6053186	0.4005390582983869	0.9899878195127146
CETN1	-0.84133005	-2.818146	0.40016304369138833	0.9891623508833247
CCNF	-0.8415115	-2.8769255	0.40006145455829567	0.9891190528272247
FAM81B	-0.8415115	-1.2313536	0.40006145455829567	0.9891190528272247
CAAP1	-0.84163845	-0.68486345	0.3999903513915548	0.9891190528272247
PTPRN	-0.8418199	-2.9128253	0.3998887886204203	0.9890039096319624
RP11-455F5.3	-0.8418924	-2.8564818	0.3998481678542499	0.9890039096319624
RP11-252A24.7	-0.84201944	-0.60604537	0.3997770874843539	0.9889355412643869
ECHDC3	-0.84207386	-0.5553727	0.3997466267950778	0.9889355412643869
RRP36	-0.84234595	-0.24565119	0.39959434428733254	0.9886913691988364
HIST1H2BA	-0.8424366	-3.1914976	0.3995435912068399	0.9886697550843351
PDK1	-0.8424366	-1.0108397	0.3995435912068399	0.9886697550843351
ARHGAP6	-0.8424548	-1.76163	0.39953344105608724	0.9886697550843351
ACSS1	-0.8425092	-0.62135315	0.3995029915345377	0.9886697550843351
OVOL1	-0.84258175	-3.386964	0.399462394344162	0.9886697550843351
MYO15A	-0.84323484	-1.8174146	0.39909713132769997	0.9882925173795812
KIAA1107	-0.84352505	-3.7130527	0.3989348567527733	0.9879946510254453
COPS2	-0.8436158	-0.18527469	0.3988841540945849	0.9879730679837455
CEP44	-0.84464973	-0.59045553	0.39830641802249944	0.9867498437638884
CXCL9	-0.84479487	-4.2136636	0.3982253726147619	0.9866529448905282
KIF1B	-0.84494	-0.39342195	0.39814433714248676	0.98655605022775
ARFIP2	-0.84494	-0.2773318	0.39814433714248676	0.98655605022775
RBX1	-0.8451577	-0.06957391	0.3980228025641346	0.9864626652974601
RHBDL3	-0.8461554	-24.134588	0.39746605517289924	0.9852903790790475
IGSF10	-0.8461735	-2.049485	0.3974559368413413	0.9852903790790475
INPP5A	-0.8463368	-0.7594514	0.397364878846553	0.9852471653592616
CSNK1G3	-0.8464094	-0.26798412	0.3973244126649862	0.9852471653592616
ZFPM2	-0.84653634	-1.4363949	0.39725360282733513	0.9851788864383638
C20orf194	-0.8465545	-0.42407373	0.39724348775756513	0.9851788864383638
CTD-2536I1.1	-0.846754	-2.2651055	0.39713223224232463	0.9850855391800442
SPATA17	-0.8471531	-1.5132265	0.3969097776029681	0.9846375400103151
TAOK1	-0.84844106	-0.2727774	0.39619236879937825	0.9829614548554798
HIPK1	-0.8485862	-0.40505788	0.3961115831146397	0.9829614548554798
ZFX	-0.84900343	-0.31195855	0.39587937968650955	0.9825993464159883
BAP1	-0.8497109	-0.37716007	0.39548583139578863	0.9819013913500213
GPR180	-0.8498742	-0.8791232	0.3953950461446025	0.9818114643079883
PIP5K1B	-0.8503821	-2.9187891	0.3951126836951476	0.9813174421940916
TANC2	-0.8503821	-0.56660825	0.3951126836951476	0.9813174421940916
PARP8	-0.8504728	-1.666461	0.39506227465982013	0.9813174421940916
CRLS1	-0.85087186	-0.28500286	0.39484052109970813	0.9809521129211417
ZNF423	-0.8519966	-0.73319894	0.39421598434487803	0.9796073620905038
KTN1-AS1	-0.8522324	-1.9232253	0.3940851089431079	0.9793855738731864
BCL9	-0.8526678	-1.6175785	0.3938435619149029	0.9788886671445722
TRIM16L	-0.85361105	-1.3590595	0.3933205175913075	0.977795222284571
SOX5	-0.8537562	-4.2694902	0.3932400865966712	0.9776985669505149
SERAC1	-0.8538106	-1.0270143	0.39320992754268924	0.9776985669505149
ADAMTS3	-0.854119	-2.111818	0.3930390527067673	0.9774052959406293
RP1-78O14.1	-0.854373	-4.9461594	0.3928983660440023	0.9771587097574648
GTSF1L	-0.8546088	-1.0372282	0.3927677557590167	0.9769371345676175
KDM2A	-0.8546995	-0.23657787	0.3927175280422551	0.9769154704339003
CPOX	-0.8548446	-0.52565116	0.3926371717942412	0.9768188467243069
AC091729.9	-0.85495347	-1.3327452	0.39257691114980964	0.9767722025330465
APEX2	-0.85498977	-0.4130866	0.3925568255143854	0.9767722025330465
PLEK2	-0.8550623	-24.405039	0.3925166561126592	0.9767722025330465
SNAP91	-0.8550623	-24.34559	0.3925166561126592	0.9767722025330465
KCNAB1	-0.8550623	-24.376955	0.3925166561126592	0.9767722025330465
BANF2	-0.85518926	-1.8757689	0.39244636565655344	0.9767722025330465
FOXK2	-0.85526186	-0.6765653	0.39240620310854224	0.9767722025330465
TRIM23	-0.8555521	-0.789656	0.3922455778407298	0.9767722025330465
AMN1	-0.8559149	-0.47998205	0.39204485233973985	0.9764809331591064
PEX12	-0.8559875	-1.095551	0.39200471471794474	0.9764809331591064
RP11-127B20.3	-0.8560963	-0.7093966	0.3919445129595188	0.9764377331855455
GTF2H2C	-0.8564954	-0.9376102	0.39172382117065874	0.9760946216399026
GALNT14	-0.85756564	-2.5347242	0.3911323383074473	0.9749305000396437
DR1	-0.8578015	-0.35330445	0.39100208452261587	0.9747090845234826
MED6	-0.85796475	-0.25995198	0.39091192425901145	0.9745875797642021
MICALL2	-0.85800105	-1.1873875	0.39089189035979677	0.9745875797642021
MEGF9	-0.85829127	-0.9443519	0.39073164161706264	0.9743445874575545
UBL7	-0.85832757	-0.25754234	0.3907116133306979	0.9743445874575545
EPM2AIP1	-0.8592346	-0.47603595	0.3902111088871404	0.9733560258787675
SPC24	-0.859416	-1.6162273	0.39011105478430186	0.9732844955949962
SIRT1	-0.85948855	-0.46484575	0.3900710375103629	0.9732844955949962
KRT222-1	-0.85957927	-2.9029784	0.3900210194274164	0.9732844955949962
RP11-111M22.3	-0.8596155	-1.1777722	0.39000101328609715	0.9732844955949962
OBSCN	-0.85981506	-3.1020875	0.389890990661774	0.9732844955949962
MTHFD1	-0.86003274	-0.785881	0.38977098750762074	0.9732844955949962
TLN2	-0.8601779	-0.33303207	0.38969099788493833	0.9732844955949962
NRL	-0.86041373	-1.8187526	0.38956103604351267	0.9732287503544127
RP11-166P13.3	-0.86133885	-1.9220175	0.3890514403851093	0.9721121792780739
USP8	-0.8614658	-0.1306092	0.3889815275613566	0.9720407119284963
FRS2	-0.861484	-0.73110723	0.38897154063937767	0.9720407119284963
TOB1	-0.8615384	-0.3129018	0.3889415808098665	0.9720407119284963
LIN52	-0.86259055	-1.0544481	0.38836263355974165	0.9708034386126336
HPS5	-0.86309844	-0.70280474	0.3880833297443932	0.9702083243609829
GTF3C1	-0.863298	-0.61473626	0.38797363673766383	0.9700371557153575
PORCN	-0.8635883	-0.99951446	0.38781411700301227	0.9697413573943549
DUS4L	-0.86373335	-1.0484309	0.3877343721275913	0.9697413573943549
LHX2	-0.8639692	-24.19765	0.38760480802305086	0.9695270684365246
PAG1	-0.8639692	-24.607609	0.38760480802305086	0.9695270684365246
ATG9B	-0.8639692	-24.576214	0.38760480802305086	0.9695270684365246
SLC18A2	-0.8639692	-24.49279	0.38760480802305086	0.9695270684365246
PRR22	-0.8639692	-24.428545	0.38760480802305086	0.9695270684365246
BTBD7	-0.8640055	-0.29585046	0.38758487742662595	0.9695270684365246
CELF1	-0.8649125	-0.13850954	0.387086815576429	0.9689524223950398
PPP1R21	-0.86498505	-0.55161005	0.3870469874997189	0.9689524223950398
STX7	-0.8655837	-0.23671953	0.38671850125121887	0.9682364688700978
BPNT1	-0.8658014	-0.54159784	0.38659909389466773	0.968143537605527
C19orf47	-0.8660916	-2.2562695	0.38643991909038455	0.9678479293450504
ANKRD39	-0.86663586	-0.51234657	0.3861415741694816	0.9673066368793678
RAB30	-0.86690795	-0.8106015	0.3859924544610531	0.9670360363573872
FAM49A	-0.8669261	-1.5847025	0.38598251439767617	0.9670360363573872
DIABLO	-0.8675791	-1.1835849	0.38562477623112135	0.9664235791584073
LSM14A	-0.8679601	-0.13340856	0.3854161892061566	0.9660037209225464
NANOS2	-0.86812335	-2.911571	0.3853268158757952	0.9658826012099139
SYDE2	-0.868214	-1.7372597	0.3852771694986038	0.9658610481890206
PPIL2	-0.8687764	-0.5690046	0.3849694492221525	0.9652422133949952
SARNP	-0.86926615	-0.32402065	0.38470155724949184	0.9648292093456131
NFATC4	-0.86933875	-1.5984784	0.38466187924770057	0.9648292093456131
KPNA6	-0.86970156	-0.27921912	0.38446352678211093	0.9644378235802846
FAM228B	-0.8698648	-0.34600687	0.38437428858794376	0.964316772627606
CCL28	-0.8703002	-1.5923849	0.38413638202574296	0.963925463268181
PLIN2	-0.8704453	-0.14163841	0.38405709986577485	0.9638293045906231
ALG9	-0.87051785	-1.9144305	0.3840174625411621	0.9638293045906231
NUP133	-0.87055415	-0.46507448	0.3839976448177207	0.9638293045906231
NDUFB3	-0.8707355	-0.11536115	0.38389856558941626	0.9637398109803654
SPATA18	-0.87082624	-1.1701496	0.3838490318434957	0.9637182799058317
ALDH5A1	-0.87086254	-1.0182981	0.38382921944056214	0.9637182799058317
CHERP	-0.8710621	-0.35748065	0.38372026241384527	0.9636006162857822
PFDN4	-0.87118906	-0.15564494	0.3836509359836551	0.9635293546478176
PAOX	-0.8714793	-0.75794786	0.3834925043695435	0.9632342685541587
PRAP1	-0.8719691	-4.6260314	0.3832252418820906	0.9627685182026043
GPR137B	-0.8719872	-1.9686513	0.38321534546292113	0.9627685182026043
RP11-92A5.2	-0.8721868	-5.189686	0.38310649518397444	0.9627685182026043
C2orf47	-0.87276727	-0.38247725	0.3827899475373173	0.9622631759025164
LINC01001	-0.8728761	-24.443014	0.38273061270235953	0.9622450386672209
C3orf52	-0.8728761	-24.315554	0.38273061270235953	0.9622450386672209
TNK2	-0.8729124	-0.65985084	0.38271083567666964	0.9622450386672209
ZNF174	-0.87302125	-0.6630728	0.38265150835757533	0.9622450386672209
C10orf82	-0.87327516	-1.0176995	0.382513099868671	0.9622122343286111
PSMD5	-0.873638	-0.449829	0.38231542669936347	0.9619206576385824
TMEM186	-0.873638	-0.38533273	0.38231542669936347	0.9619206576385824
TPRN	-0.87389195	-1.4172987	0.38217709275417355	0.9618811629592152
LINC00883	-0.87421846	-1.5907725	0.3819992799323392	0.9615364844681151
CRYBB2	-0.8743817	-1.0027624	0.38191039255250514	0.9614155918220227
SMYD5	-0.8743999	-0.87155354	0.381900516960176	0.9614155918220227
TMEM69	-0.8746357	-0.28944987	0.3817721485148142	0.9612732642646955
DHX57	-0.8749804	-0.69388217	0.3815845807180479	0.9609038082508206
CTDSPL2	-0.8750167	-0.47421482	0.38156484002939517	0.9609038082508206
UBR5	-0.8763046	-0.31258506	0.3808644516386437	0.9596038705490187
IMPA1	-0.87639534	-0.44734135	0.38081515828695467	0.9595824239121914
SEMA4F	-0.8764316	-1.6782967	0.38079544204336857	0.9595824239121914
AGO1	-0.87690324	-0.4813996	0.380539187928424	0.9590924477244877
TMUB2	-0.8771391	-0.3375428	0.3804111006059664	0.9589750586306395
KCNK1	-0.87726605	-2.606682	0.38034214148225576	0.9589750586306395
FAM3B	-0.87735677	-3.0698617	0.3802928896682194	0.9589750586306395
PHF21A	-0.8774112	-0.3565486	0.3802633404610025	0.9589750586306395
RP11-254F7.2	-0.8774112	-0.74497247	0.3802633404610025	0.9589750586306395
BCL2L12	-0.8774656	-0.49909943	0.3802337926647139	0.9589750586306395
IKZF5	-0.87752	-0.6813054	0.38020424627937355	0.9589750586306395
RP11-66N11.8	-0.87761074	-1.3235486	0.3801550054393018	0.9589750586306395
NUPL2	-0.8777014	-0.40640652	0.38010576851868016	0.9589750586306395
FHIT	-0.87824565	-0.84022444	0.3798104293086062	0.9585905182485792
WFDC3	-0.878681	-3.6318536	0.3795742595485717	0.9580972245417176
SMU1	-0.8786991	-0.1840318	0.3795644211021044	0.9580972245417176
BLOC1S5	-0.8792434	-0.52757585	0.3792693406338533	0.9576074849781864
TBL3	-0.87942475	-0.43957466	0.3791710118457009	0.9574902241606935
RWDD1	-0.879842	-0.08900399	0.37894491515944895	0.9570219870883152
ATP5H	-0.8799327	-0.08365076	0.3788957746864198	0.9570005987947033
HPS3	-0.8801867	-0.91882265	0.378758202226256	0.9567558237663772
C15orf43	-0.8802955	-3.836276	0.37869925201331	0.9567096199133761
KLK2	-0.8805313	-4.327881	0.37857154592767583	0.9564896892170314
YTHDF3-AS1	-0.8806039	-1.9495016	0.37853225708188454	0.9564896892170314
TTC32	-0.8809304	-0.35071507	0.37835548834255717	0.9561491398024241
CLEC7A	-0.88096666	-4.460439	0.37833585050969054	0.9561491398024241
CRY1	-0.88125694	-0.53030384	0.37817877044283177	0.9559078814609336
ARHGAP33	-0.8813295	-1.4191242	0.3781395067030159	0.9559078814609336
BAI2	-0.881783	-24.361921	0.3778941652174854	0.9553937582000034
TMEM27	-0.881783	-24.263405	0.3778941652174854	0.9553937582000034
GRIK5	-0.881783	-24.53138	0.3778941652174854	0.9553937582000034
RLTPR	-0.881783	-24.259928	0.3778941652174854	0.9553937582000034
PPP1R1C	-0.881783	-24.48944	0.3778941652174854	0.9553937582000034
MATN4	-0.881783	-24.399918	0.3778941652174854	0.9553937582000034
HYDIN	-0.881783	-24.349209	0.3778941652174854	0.9553937582000034
DLEU7	-0.881783	-24.561104	0.3778941652174854	0.9553937582000034
C10orf67	-0.881783	-24.643696	0.3778941652174854	0.9553937582000034
DPP10	-0.881783	-24.256847	0.3778941652174854	0.9553937582000034
STXBP4	-0.88194627	-1.9863572	0.37780586629488233	0.9553937582000034
TCP11L1	-0.8822365	-2.1959465	0.3776489218233514	0.9553937582000034
STK36	-0.88287145	-1.4807462	0.37730574588642696	0.9551376224537522
PBX4	-0.8832161	-2.3470368	0.3771195309112835	0.9547689436563912
SMPD2	-0.8832886	-0.7877442	0.37708033498057925	0.9547689436563912
PIKFYVE	-0.8833612	-0.4362968	0.37704114156196245	0.9547689436563912
PATZ1	-0.88350636	-0.41869718	0.376962762261172	0.9547298288747582
KLC4	-0.88350636	-0.6220726	0.376962762261172	0.9547298288747582
RNASEH2A	-0.8840324	-0.38670212	0.37667872153644844	0.9543717365944472
GNPNAT1	-0.8843045	-0.4736795	0.37653185574048553	0.9541023654505303
YARS2	-0.88561064	-0.35634193	0.3758273918263756	0.9525224611885629
BAG3	-0.88593715	-0.15270583	0.3756514030848409	0.9524868011407658
BBS9	-0.8872432	-0.6319637	0.3749479571879276	0.9508056291229591
CLTCL1	-0.887606	-3.6399512	0.3747527001236197	0.9504129159203246
PTPN4	-0.8876242	-0.48241878	0.37474293892065336	0.9504129159203246
ADRBK2	-0.8879144	-1.8782201	0.37458678104898924	0.9502217097902804
C1orf228	-0.8881503	-3.7274365	0.37445993240702813	0.9500800312203334
COL7A1	-0.8881684	-2.8731725	0.374450175919505	0.9500800312203334
SPATA19	-0.88922054	-0.9897636	0.3738845686206026	0.9490295468870311
COQ10B	-0.8894201	-0.18670042	0.3737773579360094	0.9488597726005288
GTF2IRD1	-0.88987356	-1.0989015	0.37353376804792393	0.94834371624597
SWT1	-0.8901094	-1.3083853	0.37340714014749044	0.9481245287223967
VAMP4	-0.89043593	-0.23401803	0.3732318530853517	0.9477817292357356
SOSTDC1	-0.8906899	-24.693865	0.3730955539332719	0.9476401537186838
RP5-1172A22.1	-0.8906899	-24.748556	0.3730955539332719	0.9476401537186838
RP11-542K23.7	-0.8906899	-24.319159	0.3730955539332719	0.9476401537186838
RET	-0.8906899	-24.331886	0.3730955539332719	0.9476401537186838
CD86	-0.8906899	-25.058098	0.3730955539332719	0.9476401537186838
CTC-524C5.2	-0.89079875	-1.1885334	0.3730371494479515	0.9476401537186838
HRSP12	-0.8909076	-0.17545542	0.3729787506250376	0.9476401537186838
CENPP	-0.8912341	-1.5269184	0.37280358813216075	0.9476401537186838
ZNF701	-0.8913611	-0.7590259	0.37273548314889837	0.9476401537186838
PRICKLE2	-0.89141554	-1.9156531	0.37270629765855834	0.9476401537186838
EMC1	-0.8916332	-0.5079634	0.37258956985540925	0.9474800149894931
STRN	-0.89234066	-0.40506434	0.3722103609551456	0.9466180061905076
TMEM134	-0.89263093	-0.24378286	0.3720548573025245	0.9464765530391334
MSH2	-0.89357424	-0.45225278	0.37154974864939194	0.9456533894775763
WDR77	-0.89426357	-0.44949552	0.3711808999173609	0.9448168082059176
NEK9	-0.89453566	-0.5935718	0.3710353643034988	0.9445485364125638
HDAC4	-0.8945901	-0.8982967	0.3710062614310752	0.9445485364125638
UBALD1	-0.8949166	-0.3730096	0.3708316739504225	0.9442343131753534
SPTBN2	-0.89620453	-3.501011	0.3701435207874809	0.9427881623868181
SLC25A51	-0.8964585	-1.7616949	0.37000792230863466	0.9425448102113428
PLOD2	-0.8964948	-0.9016225	0.36998855361716854	0.9425448102113428
RAB7A	-0.8970209	-0.12317916	0.36970777838569	0.9419841933313792
TMEM200A	-0.89754695	-3.883705	0.3694271356194424	0.9413710744125493
NDRG4	-0.8980005	-0.8662248	0.3691853085305604	0.9408567431738424
C8orf88	-0.8981093	-0.6674943	0.3691272846803304	0.9408107678215094
MSX2	-0.89849025	-1.8950453	0.36892424586978245	0.9403951365308181
C16orf70	-0.89930654	-0.6683265	0.3684893966870405	0.9393884619768216
GDF15	-0.8995968	-24.753698	0.36833486054372333	0.9391947381581225
SLC7A10	-0.8995968	-24.260809	0.36833486054372333	0.9391947381581225
GALNT9	-0.8995968	-24.592754	0.36833486054372333	0.9391947381581225
NCAPD2	-0.89979637	-1.1491178	0.3682286403481103	0.9391947381581225
AP4B1	-0.90006846	-0.77176243	0.36808382535957573	0.9389649187674346
FAM96A	-0.90032244	-0.2670814	0.36794869669883257	0.9387219812776244
MPV17L	-0.90034056	-2.4943085	0.36793904583377135	0.9387219812776244
RP11-46J23.1	-0.9006308	-1.1731552	0.3677846534296789	0.9385069835376147
TUSC2	-0.90101177	-0.2214555	0.3675820746392523	0.9381935368544969
ALDH16A1	-0.9024267	-0.44229558	0.36683024783654516	0.9366810343563655
NAPB	-0.9026625	-0.96285176	0.36670503663524723	0.9364629381405869
NXNL2	-0.9026988	-2.487647	0.36668577573893524	0.9364629381405869
PHIP	-0.90273505	-0.19333091	0.3666665154734169	0.9364629381405869
SPATA6	-0.90273505	-0.531147	0.3666665154734169	0.9364629381405869
IQUB	-0.90331554	-1.6316017	0.36635843701687465	0.935984150163633
AL645728.1	-0.9040412	-1.2757967	0.36597356606274234	0.9351515549026092
HBA1	-0.9041863	-3.0487535	0.36589662215709806	0.9351515549026092
GNAZ	-0.90433145	-1.8071308	0.365819688347206	0.9351154010656989
GTF2B	-0.90462166	-0.18733338	0.365665851015859	0.9348237151676623
MKS1	-0.9047668	-0.73255736	0.36558894749499404	0.9347286683208965
KCTD7	-0.90520215	-1.0707141	0.3653582975151578	0.9342404630006155
POT1-AS1	-0.9058008	-1.8972653	0.365041302184964	0.9335313379428544
ARPC5	-0.9059278	-0.11602262	0.36497408284218646	0.9335313379428544
ZNF202	-0.9068348	-1.0547007	0.36449416955751057	0.9324361610880869
TMEM216	-0.90712506	-0.30980268	0.36434068063687763	0.9321448532549451
VAV2	-0.9076511	-1.9082658	0.3640625849592215	0.9316359569429561
ABHD17B	-0.90766925	-0.7537848	0.36405299782083267	0.9316359569429561
C3AR1	-0.9077781	-5.0043645	0.3639954783054724	0.9316359569429561
PTPLAD2	-0.90795946	-0.769491	0.36389962507525664	0.931621007838326
ENTHD1	-0.9085037	-24.610165	0.3636121601050888	0.9311922210788789
PAX6	-0.9085037	-24.680004	0.3636121601050888	0.9311922210788789
NDC1	-0.9088302	-1.0774355	0.36343974932634326	0.9309533313356039
RP11-115C21.2	-0.9089935	-1.1595045	0.3633535631204339	0.9309352504599095
NR2F6	-0.9093563	-0.24301532	0.36316208400859273	0.9305459911491002
SLC38A6	-0.91006374	-0.7967347	0.362788881415423	0.9299915884372413
RGMB	-0.9102815	-0.58679146	0.3626740981725455	0.9298018664196988
DUSP8	-0.9108438	-2.3854568	0.3623776800602285	0.9291431635411547
CNOT7	-0.9114606	-0.16970627	0.36205275085993216	0.9284112061610945
DYRK1B	-0.91198665	-0.32855245	0.3617757496690349	0.927802004328326
PC	-0.9123313	-2.653645	0.36159433817004893	0.9274378435950787
HBQ1	-0.9123676	-2.6906583	0.3615752455405983	0.9274378435950787
NFAT5	-0.9124946	-0.27702045	0.36150842631439206	0.9274196763167952
RP11-214N9.1	-0.9127123	-1.6895709	0.3613938970814208	0.9273004106802458
